-0.25	0.04385780721934469
-0.24	0.04078412730344762
-0.23	0.03780312396058187
-0.22	0.03491561386180617
-0.21	0.032122411692297466
-0.2	0.02942437926535942
-0.19	0.02682243053780195
-0.18	0.024317524154653766
-0.16999999999999998	0.021910697374114874
-0.16	0.019603090487883383
-0.15	0.01739595285252476
-0.14	0.015290703334317741
-0.13	0.013288966756302147
-0.12	0.011392642123677039
-0.10999999999999999	0.009604005363263914
-0.1	0.007925847359321909
-0.09	0.00636170155394002
-0.07999999999999999	0.004916214711023943
-0.07	0.003595834027405162
-0.06	0.0024102902971921115
-0.04999999999999999	0.0013766534270723135
-0.04000000000000001	0.0005357886336264603
-0.03	0.00004990135199474924
-0.01999999999999999	4.5024092932212464e-7
-0.010000000000000009	3.0512692326201562e-9
0	0
0.010000000000000009	0
0.020000000000000018	0.
0.030000000000000027	0.
0.03999999999999998	0
0.04999999999999999	0
0.06	0.
0.07	0.
0.08000000000000002	0
0.09000000000000002	0.
0.10000000000000003	0
0.10999999999999999	0.
0.12	0
0.13	0.
0.14	-8.14494139132781e-10
0.15000000000000002	3.9301184521271867e-10
0.16000000000000003	1.4839394146906859e-9
0.16999999999999998	3.589570209639431e-7
0.18	0.00004790612619794331
0.19	0.0005383508114875581
0.2	0.0013950467617914815
0.21000000000000002	0.00243501461588673
0.22000000000000003	0.003565970472351022
0.22999999999999998	0.005117758407936724
0.24	0.007116341986282597
0.25	0.008197788152311756
0.26	0.010614178664747127
0.27	0.01272173040766082
0.28	0.014429073911786952
0.29000000000000004	0.01651914638385016
0.30000000000000004	0.019254905157116652
0.31000000000000005	0.020910791007759316
0.32000000000000006	0.02228374968559057
0.32999999999999996	0.025376847879945614
0.33999999999999997	0.027548822507535296
0.35	0.030054028519601813
0.36	0.0325348706572027
0.37	0.035216431263895724
0.38	0.03803300447656629
0.39	0.04103278630589348
0.4	0.04403659425967748
0.41000000000000003	0.04707270296659139
0.42000000000000004	0.050386731519414675
0.43000000000000005	0.05366776103693232
0.44000000000000006	0.05706665401121461
0.45000000000000007	0.060576420492100234
0.45999999999999996	0.06423756606272493
0.47	0.0679024784148529
0.48	0.07170329485354623
0.49	0.07556205830004768
0.5	0.07955414523780617
0.51	0.08358558267653386
0.52	0.08770457815041474
0.53	0.09193802485981721
0.54	0.09620138709328838
0.55	0.100571940287782
0.56	0.10504701740970662
0.5700000000000001	0.109566676791955
0.5800000000000001	0.11419168891156833
0.59	0.11887493616802754
0.6	0.1236480990359882
0.61	0.12850862571122923
0.62	0.13342378803665778
0.63	0.13844100971591433
0.64	0.14349047380158145
0.65	0.14866045702653657
0.66	0.15386989900919373
0.67	0.15917227391704053
0.68	0.16452910959061634
0.6900000000000001	0.1699792451816041
0.7000000000000001	0.17549087272322472
0.71	0.18105096955901556
0.72	0.1867038159067038
0.73	0.19242243684053054
0.74	0.19820174806314605
0.75	0.20403557705633132
